name,link,id,tags
Uncle Jack,https://www.spoj.com/problems/UJ,UJ,"['math', 'big-numbers']"
Little Quilt,https://www.spoj.com/problems/QUILT,QUILT,[]
Polygon Encoder,https://www.spoj.com/problems/POLYCODE,POLYCODE,[]
Aibohphobia,https://www.spoj.com/problems/AIBOHP,AIBOHP,['dynamic-programming']
Angels and Devils,https://www.spoj.com/problems/ANGELS,ANGELS,[]
Complete Chess Boards,https://www.spoj.com/problems/COMCB,COMCB,[]
Fashion Shows,https://www.spoj.com/problems/FASHION,FASHION,['ad-hoc-1']
Favorite Dice,https://www.spoj.com/problems/FAVDICE,FAVDICE,[]
Fool the Police,https://www.spoj.com/problems/FPOLICE,FPOLICE,['dynamic-programming']
Hubulullu,https://www.spoj.com/problems/HUBULLU,HUBULLU,[]
Matrix Summation,https://www.spoj.com/problems/MATSUM,MATSUM,[]
Triple Fat Ladies,https://www.spoj.com/problems/EIGHTS,EIGHTS,['ad-hoc-1']
Up Subsequence,https://www.spoj.com/problems/UPSUB,UPSUB,['dynamic-programming']
Can you answer these queries I,https://www.spoj.com/problems/GSS1,GSS1,['tree']
Card Trick,https://www.spoj.com/problems/CTRICK,CTRICK,['tree']
Sudoku,https://www.spoj.com/problems/SUDOKU,SUDOKU,[]
Number Steps,https://www.spoj.com/problems/NSTEPS,NSTEPS,['ad-hoc-1']
Tic-Tac-Toe ( I ),https://www.spoj.com/problems/TOE1,TOE1,['game']
Tic-Tac-Toe ( II ),https://www.spoj.com/problems/TOE2,TOE2,['game']
Java vs C ++,https://www.spoj.com/problems/JAVAC,JAVAC,[]
Dead Fraction,https://www.spoj.com/problems/DEADFR,DEADFR,['ad-hoc-1']
Move To Invert,https://www.spoj.com/problems/MINCOUNT,MINCOUNT,[]
Sorted bit squence,https://www.spoj.com/problems/SORTBIT,SORTBIT,[]
Accomodate the palace,https://www.spoj.com/problems/PALACE,PALACE,[]
Origin of Life,https://www.spoj.com/problems/ORIGLIFE,ORIGLIFE,[]
CN Tower (Easy),https://www.spoj.com/problems/CNEASY,CNEASY,[]
CN Tower (Hard),https://www.spoj.com/problems/CNHARD,CNHARD,[]
Paint By Numbers,https://www.spoj.com/problems/PNTBYNUM,PNTBYNUM,[]
Continuous Fractions Again,https://www.spoj.com/problems/CFRAC2,CFRAC2,['ad-hoc-1']
4 values whose sum is 0,https://www.spoj.com/problems/SUMFOUR,SUMFOUR,['binary-search']
Partial Sums,https://www.spoj.com/problems/PARTSUM,PARTSUM,[]
A Chase In WonderLand,https://www.spoj.com/problems/CHASE,CHASE,['ad-hoc-1']
Matrix,https://www.spoj.com/problems/KPMATRIX,KPMATRIX,['dynamic-programming']
Maze,https://www.spoj.com/problems/KPMAZE,KPMAZE,[]
Summing to a Square Prime,https://www.spoj.com/problems/CZ_PROB1,CZ_PROB1,"['math', 'dynamic-programming']"
The Cats and the Mouse,https://www.spoj.com/problems/CATM,CATM,['bfs']
A Game with Numbers,https://www.spoj.com/problems/NGM,NGM,[]
Geometry and a Square,https://www.spoj.com/problems/GEOM,GEOM,[]
Goods,https://www.spoj.com/problems/FIRM,FIRM,[]
Projections Of A Polygon,https://www.spoj.com/problems/KPPOLY,KPPOLY,"['geometry', 'binary-search', 'bubble-cup-6-round-1']"
The Sum,https://www.spoj.com/problems/KPSUM,KPSUM,[]
Equation,https://www.spoj.com/problems/KPEQU,KPEQU,[]
Vertex Cover,https://www.spoj.com/problems/PT07X,PT07X,['tree']
Is it a tree,https://www.spoj.com/problems/PT07Y,PT07Y,['dfs']
Longest path in a tree,https://www.spoj.com/problems/PT07Z,PT07Z,['dfs']
Use of Function Arctan,https://www.spoj.com/problems/ARCTAN,ARCTAN,[]
The Clever Typist,https://www.spoj.com/problems/CLEVER,CLEVER,[]
Strange Food Chain,https://www.spoj.com/problems/CHAIN,CHAIN,[]
DEL Command II,https://www.spoj.com/problems/DELCOMM2,DELCOMM2,[]
A Game of Toy Bricks,https://www.spoj.com/problems/BRCKGAME,BRCKGAME,[]
3D Cover,https://www.spoj.com/problems/COVER2,COVER2,[]
01 Sequence,https://www.spoj.com/problems/SEQ1,SEQ1,[]
Birthday Cake,https://www.spoj.com/problems/CAKE,CAKE,[]
Optimal Connected Subset,https://www.spoj.com/problems/OPTSUB,OPTSUB,[]
Memory Distribution,https://www.spoj.com/problems/MEMDIS,MEMDIS,[]
Program Analyser,https://www.spoj.com/problems/ANALYSER,ANALYSER,[]
The Secret of a Lost City,https://www.spoj.com/problems/LOSTCT,LOSTCT,[]
Help Blue Mary Please! (Act I),https://www.spoj.com/problems/BLUEEQ,BLUEEQ,['bubble-cup-6-round-2']
Help Blue Mary Please! (Act II),https://www.spoj.com/problems/BLUEEQ2,BLUEEQ2,[]
The Secret of an Aerolite,https://www.spoj.com/problems/AEROLITE,AEROLITE,['dynamic-programming']
A Simple Calculator in the Galaxy,https://www.spoj.com/problems/GALAXY,GALAXY,[]
Greedy Hydra,https://www.spoj.com/problems/DRAGON,DRAGON,[]
Barbarians,https://www.spoj.com/problems/BARB,BARB,[]
Robot Number M,https://www.spoj.com/problems/ROBOT,ROBOT,[]
Editor II,https://www.spoj.com/problems/EDIT3,EDIT3,[]
On the Way to Find Chris,https://www.spoj.com/problems/CHRIS,CHRIS,[]
Blue Mary Needs Help Again,https://www.spoj.com/problems/CASHIER,CASHIER,[]
Outside it is now raining,https://www.spoj.com/problems/RAIN2,RAIN2,[]
Another Sequence Problem,https://www.spoj.com/problems/SEQ2,SEQ2,[]
A Game of Pearls,https://www.spoj.com/problems/PRLGAME,PRLGAME,[]
Tom and Jerry,https://www.spoj.com/problems/TOMJERRY,TOMJERRY,[]
Lemon Tree in the Moonlight,https://www.spoj.com/problems/LEMON,LEMON,[]
Play with Digit Seven,https://www.spoj.com/problems/WORMS,WORMS,"['big-numbers', 'dynamic-programming', 'digit-dp-1']"
Maximum Profit,https://www.spoj.com/problems/PROFIT,PROFIT,[]
Play with a Tree,https://www.spoj.com/problems/PT07A,PT07A,[]
The Easiest Problem,https://www.spoj.com/problems/PT07B,PT07B,[]
The GbAaY Kingdom,https://www.spoj.com/problems/PT07C,PT07C,[]
Let us count 1 2 3,https://www.spoj.com/problems/PT07D,PT07D,[]
A short vacation in Disneyland,https://www.spoj.com/problems/PT07F,PT07F,[]
Colorful Lights Party,https://www.spoj.com/problems/PT07G,PT07G,[]
Search in XML,https://www.spoj.com/problems/PT07H,PT07H,[]
Query on a tree III,https://www.spoj.com/problems/PT07J,PT07J,['tree']
Whac-a-Mole,https://www.spoj.com/problems/MOLE,MOLE,[]
Ranklist Sorting,https://www.spoj.com/problems/RSORTING,RSORTING,[]
Help Blue Mary Please! (Act III),https://www.spoj.com/problems/BLUEEQ3,BLUEEQ3,[]
Making Jumps,https://www.spoj.com/problems/MKJUMPS,MKJUMPS,['backtracking']
Mobiles,https://www.spoj.com/problems/MOBILE2,MOBILE2,[]
Backup Files,https://www.spoj.com/problems/BACKUP,BACKUP,[]
Zoo,https://www.spoj.com/problems/ZOO,ZOO,[]
Can you answer these queries II,https://www.spoj.com/problems/GSS2,GSS2,['tree']
Trees,https://www.spoj.com/problems/TREEOI14,TREEOI14,[]
Another Mathematical Problem,https://www.spoj.com/problems/AMATH,AMATH,[]
The Great Indian Wedding,https://www.spoj.com/problems/GIWED,GIWED,[]
Ambitious Manager,https://www.spoj.com/problems/AMBM,AMBM,[]
The Explosion,https://www.spoj.com/problems/EXPLOSN,EXPLOSN,['graph-theory']
Fusion Cube,https://www.spoj.com/problems/FUSION,FUSION,[]
Text Generator,https://www.spoj.com/problems/GEN,GEN,[]
Halloween treats,https://www.spoj.com/problems/HALLOW,HALLOW,[]
Royal Treasury,https://www.spoj.com/problems/TREASURY,TREASURY,['tree']
Cylinder,https://www.spoj.com/problems/CYLINDER,CYLINDER,['math']
Expressions,https://www.spoj.com/problems/EXPRESS,EXPRESS,[]
Frequent values,https://www.spoj.com/problems/FREQUENT,FREQUENT,['tree']
Grocery store,https://www.spoj.com/problems/GROCERY,GROCERY,[]
Logic II,https://www.spoj.com/problems/LOGIC2,LOGIC2,[]
A Very Easy Problem!,https://www.spoj.com/problems/EASYPROB,EASYPROB,['ad-hoc-1']
Hard Problem,https://www.spoj.com/problems/HARDP,HARDP,[]
Coconuts,https://www.spoj.com/problems/COCONUTS,COCONUTS,"['max-flow', 'min-cut']"
Grandpa’s Rubik Cube,https://www.spoj.com/problems/GRC,GRC,[]
Will Indiana Jones Get There,https://www.spoj.com/problems/WIJGT,WIJGT,"['geometry', 'dfs']"
Ohgas' Fortune,https://www.spoj.com/problems/OFORTUNE,OFORTUNE,[]
Polygonal Line Search,https://www.spoj.com/problems/PLSEARCH,PLSEARCH,[]
Numeral System,https://www.spoj.com/problems/NSYSTEM,NSYSTEM,[]
Traveling by Stagecoach,https://www.spoj.com/problems/TRSTAGE,TRSTAGE,"['shortest-path', 'dijkstra-s-algorithm', 'bitmasks']"
Earth Observation with a Mobile Robot Team,https://www.spoj.com/problems/EOWAMRT,EOWAMRT,[]
Cleaning Robot,https://www.spoj.com/problems/CLEANRBT,CLEANRBT,"['dynamic-programming', 'bfs']"
ACM (ACronymMaker),https://www.spoj.com/problems/ACMAKER,ACMAKER,['dynamic-programming']
Countdown,https://www.spoj.com/problems/CDOWN,CDOWN,['recursion']
The Game of Efil,https://www.spoj.com/problems/GAMEFIL,GAMEFIL,[]
"Queens, Knights and Pawns",https://www.spoj.com/problems/QKP,QKP,[]
Reliable Nets,https://www.spoj.com/problems/RELINETS,RELINETS,"['brute-force', 'disjoint-set-2']"
Square Count,https://www.spoj.com/problems/SQCOUNT,SQCOUNT,[]
Swamp Things,https://www.spoj.com/problems/SWTHIN,SWTHIN,"['math', 'ad-hoc-1']"
Two Ends,https://www.spoj.com/problems/TWENDS,TWENDS,['dynamic-programming']
Permalex,https://www.spoj.com/problems/PRMLX,PRMLX,[]
Funny scales,https://www.spoj.com/problems/SCALE,SCALE,"['brute-force', 'binary-search']"
Another Necklace Problem,https://www.spoj.com/problems/NCKLCE,NCKLCE,[]
Can you answer these queries III,https://www.spoj.com/problems/GSS3,GSS3,['tree']
"Life, the Universe, and Everything II",https://www.spoj.com/problems/RP,RP,[]
Bee Maja,https://www.spoj.com/problems/BMJ,BMJ,[]
Counting Triangles,https://www.spoj.com/problems/TRICOUNT,TRICOUNT,['ad-hoc-1']
The Importance,https://www.spoj.com/problems/IMPORT1,IMPORT1,[]
Exchange,https://www.spoj.com/problems/EXCHANGE,EXCHANGE,[]
Common Permutation,https://www.spoj.com/problems/CPRMT,CPRMT,[]
Counting Triangles II,https://www.spoj.com/problems/TCOUNT2,TCOUNT2,[]
Counting Triangles III,https://www.spoj.com/problems/TCOUNT3,TCOUNT3,[]
Yet Another Equation,https://www.spoj.com/problems/EQU2,EQU2,[]
Tetris 3D,https://www.spoj.com/problems/TETRIS3D,TETRIS3D,[]
Evaluate the polynomial,https://www.spoj.com/problems/POLEVAL,POLEVAL,[]
Sequence Partitioning II,https://www.spoj.com/problems/SEQPAR2,SEQPAR2,[]
Divisor Summation (Hard),https://www.spoj.com/problems/DIVSUM2,DIVSUM2,['fast-prime-factorization']
Yet Another N-Queen Problem,https://www.spoj.com/problems/NQUEEN,NQUEEN,[]
Find The Determinant II,https://www.spoj.com/problems/DETER2,DETER2,[]
All Discs Considered,https://www.spoj.com/problems/ALL,ALL,['bfs']
Boolean Logic,https://www.spoj.com/problems/BOOLE,BOOLE,[]
DNA Laboratory,https://www.spoj.com/problems/DNALAB,DNALAB,[]
IOICamp Sequence,https://www.spoj.com/problems/ICAMPSEQ,ICAMPSEQ,[]
Code,https://www.spoj.com/problems/CODE,CODE,[]
In Danger,https://www.spoj.com/problems/DANGER,DANGER,"['game', 'josephus-problem-1']"
Run Length Encoding,https://www.spoj.com/problems/ENCONDIN,ENCONDIN,['ad-hoc-1']
Fractan,https://www.spoj.com/problems/FRACTAN,FRACTAN,[]
Huffman´s Greed,https://www.spoj.com/problems/GREEDULM,GREEDULM,[]
Binary Search Heap Construction,https://www.spoj.com/problems/HEAPULM,HEAPULM,['recursion']
Text Generater II,https://www.spoj.com/problems/GEN2,GEN2,[]
Greedy Hydra II,https://www.spoj.com/problems/DRAGON2,DRAGON2,[]
Cardsharper,https://www.spoj.com/problems/CARD,CARD,[]
Assistance Required,https://www.spoj.com/problems/ASSIST,ASSIST,[]
The Bottom of a Graph,https://www.spoj.com/problems/BOTTOM,BOTTOM,[]
Fixed Partition Contest Management,https://www.spoj.com/problems/CONTEST,CONTEST,[]
"Drink, on Ice",https://www.spoj.com/problems/DRINK,DRINK,[]
Edge,https://www.spoj.com/problems/EDGE,EDGE,[]
Fold,https://www.spoj.com/problems/FOLD,FOLD,[]
Genetic Code,https://www.spoj.com/problems/GENETIC,GENETIC,[]
Largest Rectangle in a Histogram,https://www.spoj.com/problems/HISTOGRA,HISTOGRA,['ad-hoc-1']
Nuclear Plants,https://www.spoj.com/problems/ORZ,ORZ,[]
Longest Common Substring,https://www.spoj.com/problems/LCS,LCS,[]
Longest Common Substring II ,https://www.spoj.com/problems/LCS2,LCS2,['suffix-array-8']
Problems Collection (Volume X),https://www.spoj.com/problems/WA,WA,['bubble-cup-6-round-2']
Free tour II,https://www.spoj.com/problems/FTOUR2,FTOUR2,[]
Sudoku,https://www.spoj.com/problems/SUDOKU2,SUDOKU2,[]
The SetStack Computer,https://www.spoj.com/problems/SETSTACK,SETSTACK,[]
Pie,https://www.spoj.com/problems/PIE,PIE,['binary-search']
Ticket to Ride,https://www.spoj.com/problems/TICKET,TICKET,[]
The Bookcase,https://www.spoj.com/problems/BOOKCASE,BOOKCASE,[]
Printer Queue,https://www.spoj.com/problems/PQUEUE,PQUEUE,[]
Prime Path,https://www.spoj.com/problems/PPATH,PPATH,['bfs']
Lineland Airport,https://www.spoj.com/problems/LINELAND,LINELAND,[]
Leonardo Notebook,https://www.spoj.com/problems/LEONARDO,LEONARDO,[]
Mice and Maze,https://www.spoj.com/problems/MICEMAZE,MICEMAZE,"['shortest-path', 'bfs', 'dijkstra-s-algorithm']"
Project File Dependencies,https://www.spoj.com/problems/PFDEP,PFDEP,['sorting']
No Change,https://www.spoj.com/problems/NOCHANGE,NOCHANGE,['dynamic-programming']
Making Waves,https://www.spoj.com/problems/MKWAVES,MKWAVES,['brute-force']
Making Pals,https://www.spoj.com/problems/MKPALS,MKPALS,['ad-hoc-1']
Making Money,https://www.spoj.com/problems/MKMONEY,MKMONEY,['ad-hoc-1']
Making Mountains Out Of Molehills,https://www.spoj.com/problems/MKMOOM,MKMOOM,[]
Making Labels,https://www.spoj.com/problems/MKLABELS,MKLABELS,['math']
Making A Budget,https://www.spoj.com/problems/MKBUDGET,MKBUDGET,['dynamic-programming']
Accumulate Cargo,https://www.spoj.com/problems/ACARGO,ACARGO,[]
Burrows Wheeler Precompression,https://www.spoj.com/problems/BWHEELER,BWHEELER,[]
Cool Numbers,https://www.spoj.com/problems/COOLNUMS,COOLNUMS,[]
Dragon Curves,https://www.spoj.com/problems/DRAGONCU,DRAGONCU,[]
Enrich my purse,https://www.spoj.com/problems/EPURSE,EPURSE,[]
Farmers Cattle,https://www.spoj.com/problems/FCATTLE,FCATTLE,[]
Game Time,https://www.spoj.com/problems/GAMETIME,GAMETIME,[]
Hanoi Calls,https://www.spoj.com/problems/HANOICAL,HANOICAL,[]
Instruction Decoder,https://www.spoj.com/problems/ICODER,ICODER,[]
Rectangles,https://www.spoj.com/problems/RECTANGL,RECTANGL,[]
Roman Roads,https://www.spoj.com/problems/ROMANRDS,ROMANRDS,[]
Circles,https://www.spoj.com/problems/CIRCLES,CIRCLES,[]
Image Projections,https://www.spoj.com/problems/IMGPROJ,IMGPROJ,[]
Tree cut,https://www.spoj.com/problems/MMCUT,MMCUT,[]
Set Cover,https://www.spoj.com/problems/SETCOV,SETCOV,[]
Ski Valley,https://www.spoj.com/problems/SKIVALL,SKIVALL,[]
Another Continuous Fractions Problem,https://www.spoj.com/problems/ACFRAC,ACFRAC,[]
Boxes (Hard),https://www.spoj.com/problems/BOX,BOX,[]
Random Number Generator,https://www.spoj.com/problems/RNG,RNG,[]
Minus Operation,https://www.spoj.com/problems/MINUS,MINUS,[]
Load Balancing,https://www.spoj.com/problems/BALIFE,BALIFE,[]
Another Very Easy Problem! WOW!!!,https://www.spoj.com/problems/COUNT,COUNT,['dynamic-programming']
Dab of Backpack,https://www.spoj.com/problems/BACKPACK,BACKPACK,[]
Cryptography,https://www.spoj.com/problems/CRYPTO,CRYPTO,['big-numbers']
The Rolling Ball,https://www.spoj.com/problems/ROLLBALL,ROLLBALL,[]
Truth Or Lie,https://www.spoj.com/problems/TRUTHORL,TRUTHORL,[]
One Instruction Computer Simulator,https://www.spoj.com/problems/ONEINSTR,ONEINSTR,['bubble-cup-7-round-2']
Please help You-Know-Who,https://www.spoj.com/problems/YKH,YKH,[]
Rectangle Tiling,https://www.spoj.com/problems/TILING,TILING,[]
Stone Removing Game,https://www.spoj.com/problems/REMGAME,REMGAME,"['shortest-path', 'recursion']"
Strange Billboard,https://www.spoj.com/problems/CERC07B,CERC07B,"['dijkstra-s-algorithm', 'bitmasks']"
Cell Phone,https://www.spoj.com/problems/CERC07C,CERC07C,[]
Hexagonal Parcels,https://www.spoj.com/problems/CERC07H,CERC07H,[]
Key Task,https://www.spoj.com/problems/CERC07K,CERC07K,['bfs']
Gates of Logic,https://www.spoj.com/problems/CERC07L,CERC07L,[]
Weird Numbers,https://www.spoj.com/problems/CERC07N,CERC07N,[]
Rectangular Polygon,https://www.spoj.com/problems/CERC07P,CERC07P,[]
Reaux! Sham! Beaux!,https://www.spoj.com/problems/CERC07R,CERC07R,[]
Robotic Sort,https://www.spoj.com/problems/CERC07S,CERC07S,[]
Tough Water Level,https://www.spoj.com/problems/CERC07W,CERC07W,[]
Minimum Distance,https://www.spoj.com/problems/MINDIST,MINDIST,[]
Candy I,https://www.spoj.com/problems/CANDY,CANDY,['ad-hoc-1']
Last Non-Zero Digit of Factorials,https://www.spoj.com/problems/FCTRL4,FCTRL4,[]
Number Labyrinth,https://www.spoj.com/problems/LABYR2,LABYR2,[]
Rain,https://www.spoj.com/problems/RAIN3,RAIN3,['dynamic-programming']
K-In-A-Row,https://www.spoj.com/problems/KROW,KROW,[]
Cake,https://www.spoj.com/problems/CAKE2,CAKE2,[]
Trolls,https://www.spoj.com/problems/TROLLS,TROLLS,[]
Get Back!,https://www.spoj.com/problems/GETBACK,GETBACK,[]
Puzzle,https://www.spoj.com/problems/PUZZLE2,PUZZLE2,[]
Candy II,https://www.spoj.com/problems/CANDY2,CANDY2,[]
Pibonacci,https://www.spoj.com/problems/PIB,PIB,[]
Gossipers,https://www.spoj.com/problems/GOSSIPER,GOSSIPER,[]
(un)Fair Play,https://www.spoj.com/problems/FAIRONOT,FAIRONOT,[]
Golden Garden,https://www.spoj.com/problems/GARDEN,GARDEN,[]
Arranging Flowers,https://www.spoj.com/problems/FLOWERS,FLOWERS,[]
Dependency Problems,https://www.spoj.com/problems/DEPEND,DEPEND,['sorting']
K Edge-disjoint Branchings,https://www.spoj.com/problems/FOREST,FOREST,['bubble-cup-9-round-2']
Root of a Linear Equation,https://www.spoj.com/problems/ROOT,ROOT,[]
Candy III,https://www.spoj.com/problems/CANDY3,CANDY3,['ad-hoc-1']
Biased Standings,https://www.spoj.com/problems/BAISED,BAISED,[]
Counting Subsequences,https://www.spoj.com/problems/SUBSEQ,SUBSEQ,[]
Digital Calculator,https://www.spoj.com/problems/CALCULAT,CALCULAT,[]
Hilbert Curve,https://www.spoj.com/problems/FRACTAL,FRACTAL,[]
Internet is Faulty,https://www.spoj.com/problems/IMATCH,IMATCH,[]
Kruskal,https://www.spoj.com/problems/KRUSKAL,KRUSKAL,[]
Anti-Blot System,https://www.spoj.com/problems/ABSYS,ABSYS,[]
Delicious Cake,https://www.spoj.com/problems/CAKE3,CAKE3,[]
Here-There,https://www.spoj.com/problems/HERE,HERE,[]
Pixel Shuffle,https://www.spoj.com/problems/JPIX,JPIX,[]
Towers of Powers,https://www.spoj.com/problems/TOWER,TOWER,[]
Ambiguous Codes,https://www.spoj.com/problems/AMCODES,AMCODES,[]
Ballroom Lights,https://www.spoj.com/problems/BALLIGHT,BALLIGHT,[]
Car Plates Competition,https://www.spoj.com/problems/CPC,CPC,[]
Drop the Triples,https://www.spoj.com/problems/DTT,DTT,[]
Emoticons,https://www.spoj.com/problems/EMOTICON,EMOTICON,[]
Finding Seats,https://www.spoj.com/problems/FSEATS,FSEATS,['dynamic-programming']
Galou is back!,https://www.spoj.com/problems/GALOU,GALOU,[]
He is offside!,https://www.spoj.com/problems/OFFSIDE,OFFSIDE,[]
ICPC Scoreboard,https://www.spoj.com/problems/ICPCS,ICPCS,[]
Justice League,https://www.spoj.com/problems/JLEAGUE,JLEAGUE,[]
Musical Optimization,https://www.spoj.com/problems/MUSIC,MUSIC,[]
Making Pairs,https://www.spoj.com/problems/MKPAIRS,MKPAIRS,[]
Tan and His Interesting Game,https://www.spoj.com/problems/TAN1,TAN1,[]
Balloons in a Box,https://www.spoj.com/problems/BALLOON,BALLOON,[]
Undecodable Codes,https://www.spoj.com/problems/UCODES,UCODES,[]
Crossing the Desert,https://www.spoj.com/problems/DESERT,DESERT,[]
Ferries,https://www.spoj.com/problems/FERRY,FERRY,[]
Island Hopping,https://www.spoj.com/problems/ISLHOP,ISLHOP,[]
Toil for Oil,https://www.spoj.com/problems/OIL,OIL,[]
Partitions,https://www.spoj.com/problems/RECTNG2,RECTNG2,[]
Silly Sort,https://www.spoj.com/problems/SSORT,SSORT,[]
Bracket Sequence,https://www.spoj.com/problems/LEXBRAC,LEXBRAC,[]
Overlapping Words,https://www.spoj.com/problems/WORDS,WORDS,[]
Sequence,https://www.spoj.com/problems/BIGSEQ,BIGSEQ,[]
Manhattan,https://www.spoj.com/problems/DISTANCE,DISTANCE,['ad-hoc-1']
Segments,https://www.spoj.com/problems/SEGMENTS,SEGMENTS,[]
